,acousticness,analysis_url,danceability,duration_ms,energy,id,indicator,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
13,0.199,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,0.63,222160,0.928,0azC730Exh71aQlOt9Zj3y,1.0,0.124,9,0.148,-2.787,0,0.0331,123.963,4,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,audio_features,spotify:track:0azC730Exh71aQlOt9Zj3y,0.465
14,0.0211,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,0.596,222533,0.856,6YUTL4dYpB9xZO5qExPf05,1.0,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,audio_features,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.743
15,0.495,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,0.775,171806,0.573,0P6AWOA4LG1XOctzaVu5tt,1.0,0.0,11,0.126,-4.933,1,0.0585,101.925,4,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,audio_features,spotify:track:0P6AWOA4LG1XOctzaVu5tt,0.667
16,0.0935,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,0.819,219160,0.913,1vvNmPOiUuyCbgWmtc6yfm,1.0,3.72e-05,4,0.161,-3.059,0,0.0427,119.989,4,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,audio_features,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.536
17,0.0389,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,0.738,212640,0.868,22mek4IiqubGD9ctzxc69s,1.0,0.00171,11,0.388,-4.373,0,0.0731,122.003,4,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,audio_features,spotify:track:22mek4IiqubGD9ctzxc69s,0.336
18,0.0642,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,0.893,223413,0.745,5bcTCxgc7xVfSaMV3RuVke,1.0,0.0,11,0.0943,-3.105,0,0.0571,101.018,4,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.872
19,0.0289,https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn,0.413,212960,0.856,07nH4ifBxUB4lZcsf44Brn,1.0,0.00571,0,0.343,-4.078,0,0.0808,128.017,4,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,audio_features,spotify:track:07nH4ifBxUB4lZcsf44Brn,0.35
0,0.194,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,0.77,223523,0.882,5PYQUBXc7NYeI1obMKSJK0,1.0,0.0,8,0.316,-4.792,1,0.0602,99.991,4,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,audio_features,spotify:track:5PYQUBXc7NYeI1obMKSJK0,0.385
1,0.00487,https://api.spotify.com/v1/audio-analysis/6F5c58TMEs1byxUstkzVeM,0.554,223546,0.772,6F5c58TMEs1byxUstkzVeM,1.0,6.6e-06,7,0.354,-4.821,0,0.0418,179.984,4,https://api.spotify.com/v1/tracks/6F5c58TMEs1byxUstkzVeM,audio_features,spotify:track:6F5c58TMEs1byxUstkzVeM,0.455
2,0.00314,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,0.645,215672,0.585,5jrdCoLpJSvHHorevXBATy,1.0,0.0,6,0.165,-6.122,1,0.0513,131.931,4,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,audio_features,spotify:track:5jrdCoLpJSvHHorevXBATy,0.353
3,0.185,https://api.spotify.com/v1/audio-analysis/5nCthAh3jt4xKuLJAifAaR,0.722,185815,0.757,5nCthAh3jt4xKuLJAifAaR,1.0,6.32e-06,10,0.126,-6.207,0,0.132,140.094,4,https://api.spotify.com/v1/tracks/5nCthAh3jt4xKuLJAifAaR,audio_features,spotify:track:5nCthAh3jt4xKuLJAifAaR,0.721
4,0.203,https://api.spotify.com/v1/audio-analysis/4NmE2ytXI8S2svTRSmEdpO,0.846,161963,0.631,4NmE2ytXI8S2svTRSmEdpO,1.0,0.0,5,0.455,-5.547,1,0.1,115.999,4,https://api.spotify.com/v1/tracks/4NmE2ytXI8S2svTRSmEdpO,audio_features,spotify:track:4NmE2ytXI8S2svTRSmEdpO,0.602
5,0.339,https://api.spotify.com/v1/audio-analysis/2XWjPtKdi5sucFYtVav07d,0.745,181900,0.693,2XWjPtKdi5sucFYtVav07d,1.0,0.0,2,0.123,-5.479,0,0.034,98.039,4,https://api.spotify.com/v1/tracks/2XWjPtKdi5sucFYtVav07d,audio_features,spotify:track:2XWjPtKdi5sucFYtVav07d,0.248
6,0.00125,https://api.spotify.com/v1/audio-analysis/3avYqdwHKEq8beXbeWCKqJ,0.652,230733,0.812,3avYqdwHKEq8beXbeWCKqJ,1.0,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,https://api.spotify.com/v1/tracks/3avYqdwHKEq8beXbeWCKqJ,audio_features,spotify:track:3avYqdwHKEq8beXbeWCKqJ,0.72
7,0.166,https://api.spotify.com/v1/audio-analysis/4au7FRcgZzChASRYu279xH,0.736,181280,0.868,4au7FRcgZzChASRYu279xH,1.0,1.48e-06,8,0.0419,-3.01,0,0.0454,94.026,4,https://api.spotify.com/v1/tracks/4au7FRcgZzChASRYu279xH,audio_features,spotify:track:4au7FRcgZzChASRYu279xH,0.613
8,0.141,https://api.spotify.com/v1/audio-analysis/4r6eNCsrZnQWJzzvFh4nlg,0.638,227893,0.832,4r6eNCsrZnQWJzzvFh4nlg,1.0,0.0,8,0.113,-5.039,1,0.049,124.071,4,https://api.spotify.com/v1/tracks/4r6eNCsrZnQWJzzvFh4nlg,audio_features,spotify:track:4r6eNCsrZnQWJzzvFh4nlg,0.648
9,0.00266,https://api.spotify.com/v1/audio-analysis/4fwbGKNExPtPHbor1TBSY4,0.397,228879,0.725,4fwbGKNExPtPHbor1TBSY4,1.0,0.0,7,0.208,-4.862,1,0.043,128.861,4,https://api.spotify.com/v1/tracks/4fwbGKNExPtPHbor1TBSY4,audio_features,spotify:track:4fwbGKNExPtPHbor1TBSY4,0.358
10,0.837,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,0.764,189486,0.32,2b8fOow8UzyDFAE27YhOZM,1.0,0.0,11,0.0822,-7.209,1,0.0546,91.019,4,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,0.575
11,0.0591,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,0.748,235493,0.788,2iuZJX9X9P0GKaE93xcPjk,1.0,0.0,1,0.0863,-7.055,1,0.0334,120.076,4,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,audio_features,spotify:track:2iuZJX9X9P0GKaE93xcPjk,0.884
12,0.568,https://api.spotify.com/v1/audio-analysis/6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,235545,0.541,6V1bu6o1Yo5ZXnsCJU8Ovk,1.0,0.0,0,0.13,-6.825,1,0.0505,124.959,4,https://api.spotify.com/v1/tracks/6V1bu6o1Yo5ZXnsCJU8Ovk,audio_features,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,0.448
13,0.228,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16,0.651,259453,0.663,4llK75pXNWZz6KAho2Gp16,1.0,0.0,0,0.0994,-5.569,0,0.0281,102.0,4,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,audio_features,spotify:track:4llK75pXNWZz6KAho2Gp16,0.465
14,0.0136,https://api.spotify.com/v1/audio-analysis/1LmN9SSHISbtp9LoaR5ZVJ,0.739,231387,0.756,1LmN9SSHISbtp9LoaR5ZVJ,1.0,0.0,4,0.37,-4.828,1,0.0394,110.028,4,https://api.spotify.com/v1/tracks/1LmN9SSHISbtp9LoaR5ZVJ,audio_features,spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,0.523
15,0.0788,https://api.spotify.com/v1/audio-analysis/2j5hsQvApottzvTn4pFJWF,0.799,199849,0.597,2j5hsQvApottzvTn4pFJWF,1.0,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,https://api.spotify.com/v1/tracks/2j5hsQvApottzvTn4pFJWF,audio_features,spotify:track:2j5hsQvApottzvTn4pFJWF,0.419
16,0.0205,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,0.742,189960,0.713,4gbVRS8gloEluzf0GzDOFc,1.0,0.0,1,0.059,-5.522,0,0.0303,120.032,4,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,audio_features,spotify:track:4gbVRS8gloEluzf0GzDOFc,0.879
17,0.0525,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,0.712,206200,0.862,6ECp64rv50XVz93WvxXMGF,1.0,0.0,5,0.093,-4.612,0,0.0378,95.051,4,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,audio_features,spotify:track:6ECp64rv50XVz93WvxXMGF,0.809
18,0.0111,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,0.722,201160,0.758,7LcfRTgAVTs5pQGEQgUEzN,1.0,0.0,11,0.308,-4.477,0,0.0471,128.047,4,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.62
19,0.000185,https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x,0.279,231013,0.742,2bL2gyO6kBdLkNSkxXNh6x,1.0,0.0,4,0.593,-6.46,0,0.0898,189.868,4,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x,audio_features,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,0.328
0,0.000248,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,0.529,104591,0.9,2QpGZOhTCHHiKmpSO9FW4h,1.0,1.21e-05,1,0.0426,-3.503,1,0.418,180.291,4,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,audio_features,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,0.434
1,0.00564,https://api.spotify.com/v1/audio-analysis/4fzsfWzRhPawzqhX8Qt9F3,0.617,311867,0.717,4fzsfWzRhPawzqhX8Qt9F3,1.0,0.0,10,0.408,-7.858,0,0.153,103.992,4,https://api.spotify.com/v1/tracks/4fzsfWzRhPawzqhX8Qt9F3,audio_features,spotify:track:4fzsfWzRhPawzqhX8Qt9F3,0.49
2,0.875,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,0.582,188238,0.272,78TTtXnFQPzwqlbtbwqN0y,1.0,0.0,2,0.13,-5.662,1,0.0501,205.846,4,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,audio_features,spotify:track:78TTtXnFQPzwqlbtbwqN0y,0.354
3,0.0162,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,0.543,292093,0.915,2gZUPNdnz5Y45eiGxpHGSc,1.0,0.0,0,0.744,-4.746,0,0.113,153.998,4,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,audio_features,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,0.577
4,0.0114,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,0.901,127947,0.522,4S8d14HvHb70ImctNgVzQQ,1.0,0.0,2,0.259,-8.304,1,0.33,104.053,4,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,audio_features,spotify:track:4S8d14HvHb70ImctNgVzQQ,0.329
5,0.127,https://api.spotify.com/v1/audio-analysis/4Li2WHPkuyCdtmokzW2007,0.788,219333,0.859,4Li2WHPkuyCdtmokzW2007,1.0,0.0,1,0.348,-5.542,1,0.315,140.027,4,https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007,audio_features,spotify:track:4Li2WHPkuyCdtmokzW2007,0.769
6,0.0192,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,0.631,207627,0.696,1PS1QMdUqOal0ai3Gt7sDQ,1.0,0.0,1,0.0554,-5.572,0,0.348,92.941,4,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.621
7,0.0515,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,0.79,211000,0.647,4EWCNWgDS8707fNSZ1oaA5,1.0,0.0,10,0.248,-5.983,0,0.136,87.999,4,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,audio_features,spotify:track:4EWCNWgDS8707fNSZ1oaA5,0.654
8,0.0796,https://api.spotify.com/v1/audio-analysis/22L7bfCiAkJo5xGSQgmiIO,0.541,299613,0.803,22L7bfCiAkJo5xGSQgmiIO,1.0,1.71e-05,1,0.176,-3.284,1,0.0738,142.135,4,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,audio_features,spotify:track:22L7bfCiAkJo5xGSQgmiIO,0.221
9,0.00112,https://api.spotify.com/v1/audio-analysis/722tgOgdIbNe3BEyLnejw4,0.766,188013,0.821,722tgOgdIbNe3BEyLnejw4,1.0,0.0,1,0.168,-6.124,1,0.268,130.073,4,https://api.spotify.com/v1/tracks/722tgOgdIbNe3BEyLnejw4,audio_features,spotify:track:722tgOgdIbNe3BEyLnejw4,0.299
10,0.345,https://api.spotify.com/v1/audio-analysis/16wAOAZ2OkqoIDN7TpChjR,0.676,208520,0.506,16wAOAZ2OkqoIDN7TpChjR,1.0,0.0,9,0.118,-6.652,0,0.0958,145.842,4,https://api.spotify.com/v1/tracks/16wAOAZ2OkqoIDN7TpChjR,audio_features,spotify:track:16wAOAZ2OkqoIDN7TpChjR,0.497
11,0.3,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,0.806,212867,0.546,4umIPjkehX1r7uhmGvXiSV,1.0,0.0,9,0.102,-6.637,1,0.0575,147.986,4,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,audio_features,spotify:track:4umIPjkehX1r7uhmGvXiSV,0.874
12,0.153,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,0.654,167693,0.63,2wrJq5XKLnmhRXHIAf9xBa,1.0,0.0,10,0.111,-4.644,1,0.0259,89.991,4,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,audio_features,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,0.43
13,0.0912,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,0.798,219947,0.675,0hVXuCcriWRGvwMV1r5Yn9,1.0,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,audio_features,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,0.842
14,0.538,https://api.spotify.com/v1/audio-analysis/2ZlCGeK30BLRNSPC832pNZ,0.825,219933,0.483,2ZlCGeK30BLRNSPC832pNZ,1.0,1.48e-05,8,0.204,-5.746,0,0.08,139.98,4,https://api.spotify.com/v1/tracks/2ZlCGeK30BLRNSPC832pNZ,audio_features,spotify:track:2ZlCGeK30BLRNSPC832pNZ,0.892
15,0.0492,https://api.spotify.com/v1/audio-analysis/5VwwpU7KsLhgfbMEecedhJ,0.832,185427,0.508,5VwwpU7KsLhgfbMEecedhJ,1.0,5.39e-05,6,0.107,-6.913,0,0.149,109.352,5,https://api.spotify.com/v1/tracks/5VwwpU7KsLhgfbMEecedhJ,audio_features,spotify:track:5VwwpU7KsLhgfbMEecedhJ,0.75
16,0.835,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,0.609,233720,0.378,50kpGaPAhYJ3sGmk6vplg0,1.0,0.0,4,0.28,-9.828,1,0.438,100.418,4,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.515
17,0.252,https://api.spotify.com/v1/audio-analysis/3yNZ5r3LKfdmjoS3gkhUCT,0.67,194840,0.453,3yNZ5r3LKfdmjoS3gkhUCT,1.0,0.33,0,0.117,-11.265,1,0.295,135.055,4,https://api.spotify.com/v1/tracks/3yNZ5r3LKfdmjoS3gkhUCT,audio_features,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,0.68
18,0.263,https://api.spotify.com/v1/audio-analysis/2o9LAypwGH4ctV0i9boo6d,0.648,200773,0.681,2o9LAypwGH4ctV0i9boo6d,1.0,0.00783,2,0.0971,-8.389,0,0.0378,157.941,4,https://api.spotify.com/v1/tracks/2o9LAypwGH4ctV0i9boo6d,audio_features,spotify:track:2o9LAypwGH4ctV0i9boo6d,0.767
19,0.52,https://api.spotify.com/v1/audio-analysis/40qyPyljksBEqlNw5sW37T,0.764,168200,0.443,40qyPyljksBEqlNw5sW37T,1.0,1.96e-05,4,0.0749,-6.625,1,0.0439,138.999,4,https://api.spotify.com/v1/tracks/40qyPyljksBEqlNw5sW37T,audio_features,spotify:track:40qyPyljksBEqlNw5sW37T,0.63
0,0.0462,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,202333,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,1.0,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.648
1,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,1.0,0.0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.566
2,0.0841,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,0.732,195920,0.396,6i0V12jOa3mr6uu4WYhUBr,1.0,3.58e-05,4,0.105,-9.348,0,0.0286,90.024,4,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.548
3,0.0735,https://api.spotify.com/v1/audio-analysis/23OXdR7YuUBVWh5hSnYJau,0.609,324467,0.674,23OXdR7YuUBVWh5hSnYJau,1.0,0.06,10,0.345,-7.388,0,0.0548,90.009,4,https://api.spotify.com/v1/tracks/23OXdR7YuUBVWh5hSnYJau,audio_features,spotify:track:23OXdR7YuUBVWh5hSnYJau,0.315
4,0.0563,https://api.spotify.com/v1/audio-analysis/5HeKOKc4phmLn8e4I7EkzD,0.749,229120,0.723,5HeKOKc4phmLn8e4I7EkzD,1.0,0.022,1,0.0977,-6.609,1,0.0432,108.999,4,https://api.spotify.com/v1/tracks/5HeKOKc4phmLn8e4I7EkzD,audio_features,spotify:track:5HeKOKc4phmLn8e4I7EkzD,0.674
5,0.098,https://api.spotify.com/v1/audio-analysis/5cbpoIu3YjoOwbBDGUEp3P,0.766,267720,0.519,5cbpoIu3YjoOwbBDGUEp3P,1.0,0.0,9,0.0855,-7.355,0,0.0366,129.972,4,https://api.spotify.com/v1/tracks/5cbpoIu3YjoOwbBDGUEp3P,audio_features,spotify:track:5cbpoIu3YjoOwbBDGUEp3P,0.612
6,0.0189,https://api.spotify.com/v1/audio-analysis/3bnVBN67NBEzedqQuWrpP4,0.655,188493,0.632,3bnVBN67NBEzedqQuWrpP4,1.0,0.0,2,0.0722,-4.802,1,0.0489,120.113,4,https://api.spotify.com/v1/tracks/3bnVBN67NBEzedqQuWrpP4,audio_features,spotify:track:3bnVBN67NBEzedqQuWrpP4,0.447
7,0.00849,https://api.spotify.com/v1/audio-analysis/1E1uGhNdBe6Dddbgs2KqtZ,0.62,238560,0.61,1E1uGhNdBe6Dddbgs2KqtZ,1.0,0.162,11,0.205,-8.329,0,0.0373,127.052,4,https://api.spotify.com/v1/tracks/1E1uGhNdBe6Dddbgs2KqtZ,audio_features,spotify:track:1E1uGhNdBe6Dddbgs2KqtZ,0.235
8,0.0699,https://api.spotify.com/v1/audio-analysis/5SehvGGC53A7SZKCLXQcyt,0.728,225040,0.602,5SehvGGC53A7SZKCLXQcyt,1.0,7.01e-06,9,0.318,-7.748,0,0.185,140.081,4,https://api.spotify.com/v1/tracks/5SehvGGC53A7SZKCLXQcyt,audio_features,spotify:track:5SehvGGC53A7SZKCLXQcyt,0.328
9,0.00397,https://api.spotify.com/v1/audio-analysis/7i9763l5SSfOnqZ35VOcfy,0.613,234813,0.873,7i9763l5SSfOnqZ35VOcfy,1.0,0.00111,7,0.367,-6.376,0,0.0449,129.989,4,https://api.spotify.com/v1/tracks/7i9763l5SSfOnqZ35VOcfy,audio_features,spotify:track:7i9763l5SSfOnqZ35VOcfy,0.392
10,0.000282,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,0.908,177000,0.621,7KXjTSCq5nL1LoYtL7XAwS,1.0,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.421
11,0.264,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,0.8,213400,0.585,6PGoSes0D9eUDeeAafB2As,1.0,0.0,10,0.153,-7.343,1,0.0924,126.058,4,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,audio_features,spotify:track:6PGoSes0D9eUDeeAafB2As,0.779
12,0.0605,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,0.698,232187,0.633,3GCdLUSnKSMJhs4Tj6CV3s,1.0,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,audio_features,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,0.552
13,0.00454,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,0.638,185947,0.523,6HZILIRieu8S0iqY8kIKhj,1.0,0.0,1,0.0842,-6.664,1,0.357,139.913,4,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,audio_features,spotify:track:6HZILIRieu8S0iqY8kIKhj,0.422
14,0.0762,https://api.spotify.com/v1/audio-analysis/77UjLW8j5UAGAGVGhR5oUK,0.735,211440,0.677,77UjLW8j5UAGAGVGhR5oUK,1.0,2.17e-05,2,0.111,-4.979,1,0.093,100.584,4,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,audio_features,spotify:track:77UjLW8j5UAGAGVGhR5oUK,0.188
15,0.00589,https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O,0.884,234693,0.657,0N3W5peJUQtI4eyR6GJT5O,1.0,0.0,6,0.154,-4.569,0,0.0977,107.059,4,https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O,audio_features,spotify:track:0N3W5peJUQtI4eyR6GJT5O,0.489
16,0.000813,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,0.645,229670,0.705,51rXHuKN8Loc4sUlKPODgH,1.0,0.0,1,0.128,-5.008,1,0.299,137.133,4,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,audio_features,spotify:track:51rXHuKN8Loc4sUlKPODgH,0.376
17,0.0265,https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n,0.658,227360,0.535,6SwRhMLwNqEi6alNPVG00n,1.0,0.0,9,0.2,-8.983,0,0.0573,110.684,4,https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n,audio_features,spotify:track:6SwRhMLwNqEi6alNPVG00n,0.419
18,0.0742,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,0.796,219333,0.766,3iVcZ5G6tvkXZkZKlMpIUs,1.0,0.0,7,0.0827,-5.974,1,0.238,110.034,4,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,audio_features,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,0.558
19,0.204,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,0.748,208733,0.705,1EaKU4dMbesXXd3BrLCtYG,1.0,0.0,4,0.246,-4.547,0,0.485,189.891,4,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG,audio_features,spotify:track:1EaKU4dMbesXXd3BrLCtYG,0.483
0,0.126,https://api.spotify.com/v1/audio-analysis/3g0mEQx3NTanacLseoP0Gw,0.528,209880,0.511,3g0mEQx3NTanacLseoP0Gw,1.0,0.0,3,0.101,-8.144,1,0.0324,100.1,4,https://api.spotify.com/v1/tracks/3g0mEQx3NTanacLseoP0Gw,audio_features,spotify:track:3g0mEQx3NTanacLseoP0Gw,0.351
1,0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,1.0,0.0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.661
2,0.204,https://api.spotify.com/v1/audio-analysis/2oejEp50ZzPuQTQ6v54Evp,0.585,217640,0.696,2oejEp50ZzPuQTQ6v54Evp,1.0,0.0,4,0.344,-5.6,0,0.0307,104.01,4,https://api.spotify.com/v1/tracks/2oejEp50ZzPuQTQ6v54Evp,audio_features,spotify:track:2oejEp50ZzPuQTQ6v54Evp,0.522
3,0.426,https://api.spotify.com/v1/audio-analysis/3TKpJrY9q49Mj1JOsM9zGL,0.584,194827,0.607,3TKpJrY9q49Mj1JOsM9zGL,1.0,0.0,11,0.101,-6.605,1,0.0356,117.817,4,https://api.spotify.com/v1/tracks/3TKpJrY9q49Mj1JOsM9zGL,audio_features,spotify:track:3TKpJrY9q49Mj1JOsM9zGL,0.374
4,0.0498,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,0.617,247160,0.635,6RUKPb4LETWmmr3iAEQktW,1.0,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446
5,0.0101,https://api.spotify.com/v1/audio-analysis/2fVHrSxsQbJUuj9MW9zG1e,0.51,226733,0.846,2fVHrSxsQbJUuj9MW9zG1e,1.0,0.0,3,0.208,-4.595,1,0.0461,139.927,4,https://api.spotify.com/v1/tracks/2fVHrSxsQbJUuj9MW9zG1e,audio_features,spotify:track:2fVHrSxsQbJUuj9MW9zG1e,0.475
